id,text,label
train_004556,Đã đi hẳn 1 ngày mưa_gió rồi mới chụp feedback lại . Chân mình đi 37 nhưng thấy có bạn bảo size bé nên lấy 38 vừa in luôn . Đi 1 lúc bị tì vào gót nhưng mình thấy đa_số giày nào mới đi cũng thế . So với giá là quá đẹp rồi ạ .  ,0
train_004557,Đồng_hồ đẹp kính rất dể trầy xướt hoàn_thiện chưa tốt khung đồng_hồ đúc kim_loại dư ra đồ nhựa đúc .,1
train_004558,Sp khá với tầm giá . Màu này đẹp .,0
train_004559,Rất đáng mua . Đầu vẽ mảnh phù_hợp với người mới bắt_đầu . Khi trôi không bị lem_nhem . Xài hết sẽ mua lại . Cảm_ơn shop,0
train_004560,Đơn hàng đặt LTE Buffalo nhưng lại nhận được là Sun_Broadband . Bây_giờ muốn trả mà không được .,1
train_004561,Chất_lượng sản_phẩm kém Chất_lượng sản_phẩm rất kém Đóng_gói sản_phẩm rất kém Rất không đáng tiền Không có hiệu quả ,1
train_004562,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh Chưa tới 24h mình đã nhận đc hàng ❤❤,0
train_004563,"_Son bám rất lâu , gần như tatoo lên môi . Chất_son nhẹ ko dính .",0
train_004564,Mình ăn mấy lần đều bị đau bụng ,1
train_004565,Hàg siêu cưng lun shop chất_liệu chắc_chắn ưng lắm ❤️,0
train_004566,Mình thấy mùi này hay_hay . Mình là nữ nhưg rất thích mùi nam . Về chất_lượng mình xịt từ sáng đi làm . Chiều vẫn còn mùi . Rất ưng . Chỉ k hiểu sao check code k được .   Chất_lượng sản_phẩm tuyệt_vời,0
train_004567,"hàng đẹp , chất_lượng ok . mình mua size 40 thấy hơi rộng . không biết shop có hổ trợ đổi lại size nhỏ hơn không .",0
train_004568,Chị chủ shop đáng yêu nhiệt_tình giày siêu đẹp ạ ,0
train_004569,Nhanh_chóng giá rẻ 93k cho nạp vt 100k,0
train_004570,K on ti nao,1
train_004571,đóng_gói ko cẩn_thận hàng chấp_nhận đươc,0
train_004572,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Áo đẹp body chất cũng khá dày_dặn ấm,0
train_004573,Shop gói hàng rất cẩn thận . Sản phẩm ngon . Thái độ phục vụ tốt . Mình rất hài lòng .,0
train_004574,sách thì hay nhưng sao không có băng theo kèm như trong sách nói vậy,1
train_004575,Hàng lẻ từng chai không đóng vào lốc 6 chai cho khách,1
train_004576,Chất_lượng sản_phẩm rất kémLấy màu vàng nhưng gửi màu hồng . Như dùng rồi bẩn bẩn ,1
train_004577,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Giao hang nhanh than thien,0
train_004578,Tại_sao k có băng keo đục vâyh,0
train_004579,Giá rẻ bất ngờcứ ngỡ shop giao nhầm 2 gói .,0
train_004580,""" Nokia 515 mình mua 06 tháng bảo_hành 4 lần ... """,1
train_004581,Thế chị cho em biết cách mở đi em không mở được và cũng không ấn được luôn,1
train_004582,Dòng Note hát Karaoke rất hay,0
train_004583,Dầu dừa nhanh khô không bết dính . Nếu có tác_dụng tốt thì quá ok . Bôi tầm 5 phút thì còn phản phát chút mùi dầu dừa chứ ko mỡ như dầu dừa nguyên_chất,0
train_004584,Giao sai loại hết cũng không báo khách 1 tiếng : ) )   Thời_gian giao hàng rất chậm,1
train_004585,Chất_lượng sản_phẩm tuyệt_vời . Rất đáng tiền . Shop phục_vụ rất tốt . Thời_gian giao hàng rất nhanh,0
train_004586,Rất đáng tiền Thời_gian giao hàng rất nhanhtất dễ_thương cực kìdày lắmkhăn sữa cũng to hon btchỉ có gối chặn thì nhỏ hơn trong mô tảnói chung rất hài_lòng .,0
train_004587,Chất_lượng tuyệt_vời cô chủ max cute,0
train_004588,Hàng rất tốt giao hang nhanh chuột vs bàn phim khá ok led bàn phim như trong hình khá đẹp chuột nháy 7 màulưu ý các bạn phải ấn nút Scroll_Lock để bật_tắt led bàn_phím . Noi chung danh cho các game thủ chơi thoải mãi khỏi sợ chuột rê k như ý,0
train_004589,Chất_lượng sản_phẩm tuyệt_vời . lần nào mua đồ của shop cũng ưng . mọi người nên mua .,0
train_004590,Chất_lượng sản_phẩm tuyệt vờihàng tốt chuẩn ?,0
train_004591,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh.Shop đọc tin nhắn nhưng ko trả_lời nhưng dù_sao cho sao sđt vẫn giao đc hàng . Ban_đầu mở ra hơi mùi cao_su nhưng bỏ ra ngoài thì cũng bớt.Đi nhẹ chân nên vẫn cho shop 5 sao,0
train_004592,Giao hàng siêu nhanh luôn màu đẹp chất nhẹ không khô môi lắm ạ chỉ có mùi hơi nồng thôi,0
train_004593,Bạn gái e rất thích ạ ,0
train_004594,không biết có phải sách hỏng nên tiki sale rẻ hay k nhưng chất_lượng của quyển sách này thì không_thể chấp_nhận nổi tiki nên xem_lại chất_lượng sách,1
train_004595,Chẳng khác gì dán chơi cho vui . làm gì có chuyện hút mụn ra,1
train_004596,Sticker không có nút nên phải gắn bằng keo  Chất_lượng sản_phẩm tuyệt_vời,0
train_004597,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Chất_lượng sản_phẩm tuyệt_vời Chất_lượng sản_phẩm tuyệt_vời Thời_gian giao hàng rất nhanh Thời_gian giao hàng rất nhanh Thời_gian giao hàng rất nhanh,0
train_004598,Rất hài_lòng với cách shop đóng_gói sản_phẩm Phô_mai rất ngon và date còn dài . Rất hài_lòng với shop . Recommend cho ai muốn mua phô_mai cho em bé : D,0
train_004599,Chất_lượng sản_phẩm kém kem bị tách nước và ko mịn mùi hắc .,1
train_004600,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Chưa dùng thử nhưng nhìn hình_thức khá hài_lòng,0
train_004601,Chat luong san pham chua tot,1
train_004602,Dầu_gội thơmm mùi bưởi dã mann . Siêuu thích . Bọt cũng khá nhiềuu . Mùi lưu lại trên tóc thoang thoảnggg .,0
train_004603,Đóng_gói sản_phẩm rất đẹp và chắc_chắn chỉ là mua 2 cái không có tâng kèm 1 cục pin nào hết  Thời_gian giao hàng rất nhanh,0
train_004604,Con_người trong xã_hội hiện_nay có rất nhiều việc phụ_thuộc nhiều vào internet và câu truyện trong sách này là nói về một tình_yêu qua internet mà_lại vài cái thời ban_sơ của mạng cái thời chưa bùng_nổ mạng xã_hội nên khi cuối tuần phải ngóng cho đến đầu tuần để đến_nơi làm_việc mà check email chat cùng nhau Còn không bạn phải chạy vòng_vòng kiếm chỗ có mạng . Một tình_yêu đơn_giản chỉ vì nói_chuyện hợp_ý nhau chỉ vì khi không đối_diện nhau nên dễ_dàng chia_sẻ không ngại quá_khứ của nhau . Tình_yêu có đẹp thì cũng là qua mạng vẫn phải chọn thực_tế dù không như_ý .,1
train_004605,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Thời_gian giao hàng rất nhanh 1 ngày đã nhận đc hàng .,0
train_004606,Giao hàng nhanh đóng_gói chắc_chắn . Tuy_nhiên cân không chính_xác hơi thất_vọng,1
train_004607,Thời_gian giao hàng rất nhanh gà ăn ngon và khá nhiều nhưng shop cho hơi nhiều ớt nên bị cay quá,0
train_004608,hàng nhân cũ và xước rất nhiều . Đã đổi trả.Việc hàng cũ lẽ_ra nên báo trước với khách_hàng,1
train_004609,Hình in rõ nét . Tuyệt_vời,0
train_004610,may dung tot gia_lai hop ly . shop tu van kha hnhiet tinh,0
train_004611,Chỉ may rất ẩu hàng Trung_Quốc và keo dài dán rất tệ nên khuyên ai mua thì nên xem bình_luận của mình kẻo mua về ko hài_lòng mình ko hài_lòng lắm,1
train_004612,Sp đẹp giao h Đóng_gói sản_phẩm rất đẹp và chắc_chắn,0
train_004613,Không biết trong quá_trình gói hàng của shop thế_nào nhưng lúc em bóc ra là trong bọc có nước ở trong rồi hộp lomo card GuanLin bị rách vì thấm nước luôn ,1
train_004614,Sóng quá kém pm shop ko tl,1
train_004615,Chất_lượng sản_phẩm rất kém ! Ms mua đc 2 ngày mà nước đã vào ! Kim thì bị rơi !  Quá tệ ! Thề ko bao gioè mua đồ shopee nữa !  ,1
train_004616,Giá tốt,0
train_004617,Đhồ hk chạy,1
train_004618,sam pham qua te ko nhu quan cao,1
train_004619,Đóng_gói sản_phẩm rất đẹp và chắc_chắn .   Shop phục_vụ rất tốt .   Thời_gian giao hàng rất nhanh . Minh chua thu co chống nuoc duoc k nhung van cho sh 5 sao ! !  ,0
train_004620,Shop đóng hàng siêu nhanh . Nhận hàng siêu_tốc . Sáng đặt mà đầu giờ chiều đã nhận được,0
train_004621,Hàng chuẩn auth Đẹp  Rất đáng tiền,0
train_004622,Chất_lượng sản_phẩm tuyệt_vời . Đã dùng thử và thấy rất ok .,0
train_004623,Giầy không đáng_giá này . Vải và đế như mấy giầy 100k bán lề_đường .,1
train_004624,Sản_phẩm không đúng như rao bán .,1
train_004625,"Tôi thì lại thấy thật là tuyệt vời , tiền nào của đó , tất cả trong 1 mà lại còn đẹp nữa . đúng sở thích , sẽ mua .",0
train_004626,"Đồng_hồ rất đẹp , hàng y hình . Lại còn tặng pin đi kèm nữa . Quá đẹp và tiện_lợi . Cảm_thấy sản_phẩm này rất đáng tiền và ưng_ý . Shop tư_vấn nhiệt_tình , dễ_thương < 3 Sẽ ủng_hộ shop dài_dài ",0
train_004627,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn . Mùi thơm dễ_chịu lắm nha .,0
train_004628,Gửi hàng quá nhanh.Sáng htrc đặt sáng hsau nhận dc hàng luôn,0
train_004629,Tôi thật_sự k hài_lòng về sản_phẩm,1
train_004630,Chất_lượng sản_phẩm tuyệt_vời nhung mua them lai phai tinh phi ?,0
train_004631,Shop rất uy_tín có sai_sót thiếu hàng nhưng đã nhanh_chóng liên_lạc và bổ_sung hàng đầy_đủ . Sản_phẩm chính hãng giá tốt cám_ơn shop .,0
train_004632,Đóng_gói sản_phẩm rất đẹp.Mình dùng để tặng nên tặng cả set rất sang . người được tặng phản_hồi hơi đặc .,0
train_004633,Cảm_ơn shop ! Chất_lượng sản_phẩm tuyệt_vời Rất đáng tiền,0
train_004634,chẳng làm mất được gì hết đúng là tiền_nào_của_nấy .,1
train_004635,Đóng_gói sản_phẩm rất đẹp và chắc_chắn Sữa rất ngon,0
train_004636,Khi tôi mua điện_thoại thì được tặng sạc dự_phòng thời_gian dự_kiến giao vào t6 nhưng sáng t7 nhân_viên giao hàng mới goi ( khi đó tôi đag không ở Hà_Nội ) và đã nhờ anh giao hàng giao lại vào thứ 2 . Tuy_nhiên sáng chủ_nhật nhân_viên giao hàng có gọi thêm 1 lần khi nghe thấy tôi nhờ giao hàng sáng thứ 2 thì nhân_viên cúp máy một_cách bất lịch_sự . Sau đó tôi không thấy bất_kỳ một cuộc_gọi nào nữa . Mấy ngày sau tôi lên kiểm_tra thì đơn hàng bị huỷ . Tôi rất mong Tiki có_thể làm rõ chuyện này .,1
train_004637,Shop ktra lại đơn đặt_hàng này giúp e nha . Đặt 1 đường giao 1 lẻo,1
train_004638,Quyển sách rất hay nội_dung thì không_thể_nào bàn cải gì rồi nhưng có đều DVD và thẻ học miễn_phí kèm theo thì mk sử_dụng không được.DVD thì k nói gì vì nó có_thể là do máy của mk bị lỗi hoặc mk k bt cách sử_dụng nhưng thẻ học miễn_phí trên smartcom mk đã đang nhập đúng với hướng_dẫn nhưng tài_khoản lại để là 0 đồng.cảm giác rất hụt hẩn và không riêng gì mk có vài bạn mua và cũng không_thể sử_dụng thẻ và DVD được .,1
train_004639,Shipper giao hàng nhanhhàng được gói cẩn thậnchất lượng sản_phẩm tốt ❤️,0
train_004640,10 túi trữ sữa tặng kèm là loại hàng khác . Mọi người mua thì chú_ý nhé . Mình cứ tưởng là cùng 1 loại cơ . Đúngmlaf hàng tặng,1
train_004641,Mùi thơm ngọt . Có_điều không hài_lòng là trên trang ghi là xuất_xứ Singapore nhận hàng lại là sản_xuất ở Trung_Quốc .,1
train_004642,Rất đẹp . M rất ưng .  ,0
train_004643,Giày quá xấu . Tôi muốn trả lại giày và chỉ dùng ví . Bằng cách nào,1
train_004644,Chất_lượng sản_phẩm tuyệt_vời Thời_gian giao hàng rất nhanh 2 ngày vượt mong_đợi,0
train_004645,Siêu_bền đâu mà siêu_bền xài 1 ngày rách luôn . Tóm_lại tiền nào của đó .,1
train_004646,Gửi thiếu dây giày mà nt shop kh trả_lời,1
train_004647,Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh Rất đáng tiền.co ̀n được tặng voucherthích lắm cảm ơn shop.minh mua lần 3 rồ i.Mi ̀nh tin tưởng sản phẩm bên shop bạn .,0
train_004648,""" Máy_HTC one V khi xưa của mình vừa mua xong đã phải bảo_hành , không được up android , Sensei chạy rất lag và nặng , loa kém hơn iphone thấy rõ . Từ đó mình ghét HTC . """,1
train_004649,Mặt bàn bị dơ 2 chân bàn mất đế . Khi ủi vải co rút,1
train_004650,thất_vọng thật_sự không có lần sau nửa ý_thức shop quá kém ,1
train_004651,Đóng_gói sản_phẩm kém mua chủ yếu lấy cái hộp mà hộp nào cũng móp méog,1
train_004652,""" Đọc những dòng của bạn thì mình thấy Ipad cũng lắm lỗi nhưng vì có giá cao nên người ta chắp_vá để bán lại . """,1
train_004653,Mua màu xám lại giao hồng,0
train_004654,Đồ dễ_thương lam Đóng_gói sản_phẩm rất đẹp và chắc_chắn Đóng_gói sản_phẩm rất đẹp và chắc_chắn Thời_gian giao hàng rất nhanh,0
train_004655,Thiếu quà tặng rồi,0
train_004656,xấu lủng lổ lắm tấm mỏng nhỏ không xứng với giá 104.500,1
train_004657,Ban la hong Ma cung dám ban la Sao cho so dt de liên_lạc cung OK dung OK biết co phai lua Dao_OK_Day,0
train_004658,Chất_lượng sản_phẩm rất kém cắm điện nhưng hộp cơm không sáng không nóng yêu_cầu đổi trả sản_phẩm đã gọi lên tổng_đài yêu_cầu ngay sau khi nhận được sản_phẩm nhưng chưa thấy phản_hồi .,1
train_004659,Chất_lượng sản_phẩm tuyệt_vời ! Ốp đẹp như hình ... shop làm_ăn rất uy_tín hàng lổi shop sẽ đều bù Yêu shop❤️❤️❤️ Shop phục_vụ rất tốt,0
train_004660,Giao hàng siêu nhanh . Đặt_hàng sáng thì tối đã giao cho đơn_vị vận_chuyển và trưa hôm sau hàng có_mặt ở nhà mình luôn . Chủ shop nhiệt_tình . Sẽ ủng_hộ shop dài Đóng_gói sản_phẩm rất đẹp và chắc_chắn Chất_lượng sản_phẩm tuyệt_vời,0
train_004661,Chất_lượng sản_phẩm tuyệt_vời Rất đáng tiền xinh ớn .,0
train_004662,Chất_lượng sản_phẩm tuyệt_vời Chất_lượng sản_phẩm tuyệt_vời Đóng_gói sản_phẩm rất đẹp và chắc_chắn Shop phục_vụ rất tốt Rất đáng tiền Shop phục_vụ rất tốt .  ,0
train_004663,Chất_lượng sản_phẩm tuyệt_vời máy hoạt_động tốt . Khả_năng phun tốt,0
train_004664,Sản_phẩm hài_lòng đóng_gói kỹ ấy chứ,0
